"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"63MOONS","EQ","29-Oct-2018","         74.80","         76.05","         77.65","         74.50","         74.90","         75.85","         76.61","     143312","            10979612.80","       1444","      88116","         61.49"
"63MOONS","EQ","30-Oct-2018","         75.85","         75.60","         77.00","         74.80","         75.50","         75.30","         75.97","     115437","             8769862.95","       1780","      50390","         43.65"
"63MOONS","EQ","31-Oct-2018","         75.30","         75.10","         76.05","         74.10","         75.40","         75.25","         75.17","      98568","             7409802.15","       1362","      32902","         33.38"
"63MOONS","EQ","01-Nov-2018","         75.25","         75.35","         77.60","         75.25","         75.75","         75.65","         76.07","     103521","             7875117.25","       1487","      29941","         28.92"
"63MOONS","EQ","02-Nov-2018","         75.65","         75.85","         79.55","         75.00","         75.20","         75.75","         76.94","     222282","            17102661.60","       2361","      81520","         36.67"
"63MOONS","EQ","05-Nov-2018","         75.75","         75.60","         81.40","         75.00","         79.40","         79.90","         79.05","     360724","            28515840.40","       4131","     149347","         41.40"
"63MOONS","EQ","06-Nov-2018","         79.90","         78.70","         83.75","         78.70","         81.10","         81.25","         82.03","     374001","            30678779.50","       4444","     106432","         28.46"
"63MOONS","EQ","07-Nov-2018","         81.25","         81.85","         82.65","         81.00","         81.30","         81.75","         81.89","      52755","             4319947.30","        567","      29646","         56.20"
"63MOONS","EQ","09-Nov-2018","         81.75","         81.35","         83.65","         80.00","         82.00","         82.05","         82.34","     202026","            16634115.95","       2299","      78745","         38.98"
"63MOONS","EQ","12-Nov-2018","         82.05","         81.80","         82.55","         80.00","         80.05","         80.20","         81.04","      71999","             5835013.35","       1248","      38242","         53.11"
"63MOONS","EQ","13-Nov-2018","         80.20","         79.95","         91.45","         79.00","         88.00","         89.20","         87.64","     967765","            84817010.95","       8887","     274958","         28.41"
"63MOONS","EQ","14-Nov-2018","         89.20","         88.10","         95.40","         86.05","         90.25","         90.75","         91.78","    1149504","           105501808.00","      10850","     320033","         27.84"
"63MOONS","EQ","15-Nov-2018","         90.75","         90.00","         95.00","         89.20","         93.95","         93.25","         92.96","     616897","            57346295.90","       5809","     230746","         37.40"
"63MOONS","EQ","16-Nov-2018","         93.25","         94.60","         97.60","         90.30","         90.70","         91.15","         93.82","     371427","            34847411.40","       4303","     137794","         37.10"
"63MOONS","EQ","19-Nov-2018","         91.15","         91.00","         92.50","         87.15","         87.90","         87.95","         89.40","     175162","            15660318.15","       2000","      79202","         45.22"
"63MOONS","EQ","20-Nov-2018","         87.95","         87.50","         88.00","         83.10","         83.20","         83.90","         85.85","     240007","            20605309.50","       5374","      87851","         36.60"
"63MOONS","EQ","21-Nov-2018","         83.90","         83.70","        100.65","         83.00","         98.50","         98.75","         96.82","    3385952","           327819281.45","      30223","     601577","         17.77"
"63MOONS","EQ","22-Nov-2018","         98.75","         98.00","        112.95","         96.95","        104.00","        105.20","        106.30","    4145854","           440688371.40","      38850","     659338","         15.90"
"63MOONS","EQ","26-Nov-2018","        105.20","        105.00","        112.40","        101.40","        107.20","        107.50","        107.93","    2611075","           281824205.85","      26007","     423965","         16.24"
"63MOONS","EQ","27-Nov-2018","        107.50","        108.60","        114.85","        103.15","        106.35","        106.75","        109.19","    2414711","           263661292.50","      25312","     350610","         14.52"
"63MOONS","EQ","28-Nov-2018","        106.75","        105.10","        109.80","        102.70","        102.75","        103.95","        106.19","     829579","            88089668.75","       9118","     167490","         20.19"
