SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SUTLEJTEX, EQ, 30-Aug-2019, 25.70, 26.05, 26.90, 25.55, 26.30, 26.10, 26.12, 5965, 1.56, 66, 5011, 84.01
SUULD, SM, 30-Aug-2019, 18.25, 17.80, 18.35, 17.80, 18.35, 18.35, 18.28, 208000, 38.02, 15, 176000, 84.62
SUVEN, EQ, 30-Aug-2019, 258.15, 256.00, 261.00, 255.50, 257.75, 259.70, 258.07, 92129, 237.76, 4219, 53290, 57.84
SUZLON, EQ, 30-Aug-2019, 3.65, 3.70, 3.85, 3.65, 3.75, 3.70, 3.75, 12292538, 460.55, 6939, 8472277, 68.92
SVLL, SM, 30-Aug-2019, 125.45, 124.90, 124.90, 124.90, 124.90, 124.90, 124.90, 3000, 3.75, 1, 3000, 100.00
SWANENERGY, EQ, 30-Aug-2019, 111.80, 110.15, 124.90, 105.30, 113.05, 113.70, 111.16, 122319, 135.97, 4823, 7489, 6.12
SWARAJENG, EQ, 30-Aug-2019, 1191.15, 1205.90, 1205.90, 1175.00, 1185.50, 1184.20, 1188.44, 1023, 12.16, 204, 700, 68.43
SWELECTES, EQ, 30-Aug-2019, 128.30, 132.35, 134.00, 127.00, 131.30, 130.90, 131.60, 3740, 4.92, 168, 2485, 66.44
SWSOLAR, EQ, 30-Aug-2019, 619.60, 621.00, 626.15, 607.00, 609.00, 609.85, 612.91, 171995, 1054.18, 5711, 131223, 76.29
SYMPHONY, EQ, 30-Aug-2019, 1231.55, 1231.85, 1269.80, 1231.15, 1265.00, 1260.15, 1251.44, 8073, 101.03, 923, 5870, 72.71
SYNCOM, BE, 30-Aug-2019, 1.05, 1.05, 1.10, 1.00, 1.05, 1.05, 1.03, 2592, 0.03, 12, -, -
SYNDIBANK, EQ, 30-Aug-2019, 30.30, 30.30, 33.90, 30.10, 32.35, 32.30, 31.86, 2418904, 770.58, 7607, 726089, 30.02
SYNGENE, EQ, 30-Aug-2019, 305.50, 304.00, 310.80, 303.05, 309.15, 309.45, 307.30, 43433, 133.47, 1607, 27763, 63.92
TAINWALCHM, EQ, 30-Aug-2019, 46.05, 45.00, 47.25, 44.00, 47.00, 47.00, 46.22, 352, 0.16, 34, 273, 77.56
TAJGVK, EQ, 30-Aug-2019, 124.70, 125.00, 126.00, 118.35, 122.30, 120.70, 121.43, 18689, 22.69, 561, 11467, 61.36
TAKE, EQ, 30-Aug-2019, 118.05, 119.20, 122.00, 117.35, 119.50, 119.40, 119.72, 261082, 312.58, 4248, 112586, 43.12
TALBROAUTO, EQ, 30-Aug-2019, 107.00, 109.00, 111.00, 107.10, 109.00, 107.90, 108.46, 5994, 6.50, 128, 5008, 83.55
TALWALKARS, EQ, 30-Aug-2019, 7.75, 7.40, 7.40, 7.40, 7.40, 7.40, 7.40, 37548, 2.78, 69, 37548, 100.00
TALWGYM, EQ, 30-Aug-2019, 13.70, 13.05, 13.05, 13.05, 13.05, 13.05, 13.05, 13664, 1.78, 31, 13664, 100.00
TANLA, EQ, 30-Aug-2019, 50.00, 50.00, 51.70, 49.55, 49.95, 50.20, 50.55, 170650, 86.26, 767, 97787, 57.30
TARACHAND, SM, 30-Aug-2019, 30.20, 32.90, 35.75, 32.90, 33.00, 33.00, 33.89, 10000, 3.39, 5, 8000, 80.00
TARAJEWELS, BZ, 30-Aug-2019, 0.60, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 9284, 0.05, 37, -, -
TARAPUR, EQ, 30-Aug-2019, 5.40, 5.50, 5.50, 5.15, 5.15, 5.15, 5.15, 1283, 0.07, 10, 932, 72.64
TARMAT, EQ, 30-Aug-2019, 20.35, 20.05, 21.45, 20.00, 20.30, 20.35, 20.26, 2289, 0.46, 58, 1643, 71.78
TASTYBITE, EQ, 30-Aug-2019, 8305.05, 8300.05, 8427.95, 8281.15, 8312.00, 8328.40, 8321.23, 93, 7.74, 76, 30, 32.26
TATACHEM, EQ, 30-Aug-2019, 570.40, 575.00, 588.95, 566.20, 583.80, 584.30, 579.81, 798746, 4631.25, 22542, 193173, 24.18
TATACOFFEE, EQ, 30-Aug-2019, 73.80, 73.50, 76.90, 72.90, 75.25, 75.20, 74.87, 280385, 209.92, 3466, 58514, 20.87
TATACOMM, EQ, 30-Aug-2019, 418.65, 420.10, 433.00, 416.30, 429.00, 430.35, 428.85, 106088, 454.95, 15815, 66746, 62.92
TATAELXSI, EQ, 30-Aug-2019, 628.80, 633.00, 635.35, 621.40, 631.40, 632.25, 628.79, 569664, 3582.02, 18691, 57041, 10.01
TATAGLOBAL, EQ, 30-Aug-2019, 274.55, 275.50, 280.45, 274.90, 278.05, 278.50, 277.79, 2714305, 7540.04, 29968, 772683, 28.47
TATAINVEST, EQ, 30-Aug-2019, 756.65, 758.00, 778.45, 758.00, 766.00, 771.10, 766.35, 7065, 54.14, 682, 5089, 72.03
TATAMETALI, EQ, 30-Aug-2019, 503.55, 504.25, 518.75, 504.25, 518.75, 514.80, 513.25, 19210, 98.60, 2262, 8749, 45.54
TATAMOTORS, EQ, 30-Aug-2019, 114.30, 115.60, 117.30, 112.00, 116.50, 116.70, 114.60, 42250518, 48416.99, 160152, 4436000, 10.50
TATAMTRDVR, EQ, 30-Aug-2019, 52.85, 53.10, 53.85, 51.20, 53.35, 53.50, 52.71, 5061309, 2667.70, 20715, 849564, 16.79
TATAPOWER, EQ, 30-Aug-2019, 55.50, 55.50, 57.00, 55.00, 56.70, 56.75, 56.00, 8245510, 4617.19, 25171, 3562323, 43.20
TATASPONGE, EQ, 30-Aug-2019, 426.00, 427.00, 444.50, 427.00, 435.50, 435.75, 438.43, 114557, 502.26, 4058, 15161, 13.23
TATASTEEL, E1, 30-Aug-2019, 34.70, 36.00, 36.00, 34.00, 34.50, 34.35, 34.62, 99609, 34.49, 1056, 62448, 62.69
TATASTEEL, EQ, 30-Aug-2019, 335.55, 342.00, 347.50, 337.20, 346.70, 344.90, 342.68, 17972207, 61586.68, 178345, 2095468, 11.66
TATASTLBSL, EQ, 30-Aug-2019, 20.90, 21.45, 21.60, 20.95, 21.40, 21.30, 21.30, 784222, 167.01, 1216, 553692, 70.60
TBZ, EQ, 30-Aug-2019, 35.00, 35.65, 36.95, 34.20, 36.40, 35.85, 35.71, 14778, 5.28, 724, 6883, 46.58
TCFSL, NB, 30-Aug-2019, 1083.96, 1081.40, 1082.00, 1081.40, 1082.00, 1082.00, 1081.63, 687, 7.43, 7, 423, 61.57
TCFSL, ND, 30-Aug-2019, 1090.10, 1091.65, 1091.65, 1091.65, 1091.65, 1091.65, 1091.65, 33, 0.36, 1, 33, 100.00
TCFSL, NF, 30-Aug-2019, 1091.03, 1098.98, 1098.98, 1091.05, 1091.05, 1096.24, 1096.25, 316, 3.46, 7, 300, 94.94
TCFSL, NJ, 30-Aug-2019, 999.99, 1000.00, 1000.00, 997.00, 997.00, 997.00, 998.50, 100, 1.00, 2, 100, 100.00
TCFSL, NL, 30-Aug-2019, 1004.00, 1006.00, 1008.96, 1006.00, 1006.10, 1006.10, 1006.74, 915, 9.21, 7, 915, 100.00
TCI, EQ, 30-Aug-2019, 295.05, 296.00, 300.55, 291.30, 291.80, 292.25, 296.35, 6311, 18.70, 373, 4317, 68.40
TCIDEVELOP, EQ, 30-Aug-2019, 335.45, 350.00, 359.95, 345.00, 345.00, 345.00, 350.65, 44, 0.15, 7, 41, 93.18
TCIEXP, EQ, 30-Aug-2019, 621.45, 625.00, 634.85, 620.00, 633.95, 630.70, 625.92, 6107, 38.22, 357, 4281, 70.10
TCIFINANCE, EQ, 30-Aug-2019, 10.05, 9.95, 10.40, 9.95, 10.15, 10.20, 10.16, 2361, 0.24, 34, 2238, 94.79
TCNSBRANDS, EQ, 30-Aug-2019, 675.70, 667.10, 682.90, 662.20, 680.00, 678.95, 676.04, 26511, 179.22, 2004, 24392, 92.01
TCPLPACK, EQ, 30-Aug-2019, 275.35, 276.00, 283.95, 275.50, 277.50, 276.95, 282.72, 2122, 6.00, 79, 1867, 87.98
TCS, EQ, 30-Aug-2019, 2233.45, 2241.00, 2266.00, 2218.00, 2259.00, 2259.60, 2241.92, 2583625, 57922.68, 117933, 1472256, 56.98
TDPOWERSYS, EQ, 30-Aug-2019, 132.15, 131.35, 136.00, 130.85, 134.00, 133.55, 133.08, 8500, 11.31, 397, 6727, 79.14
TEAMLEASE, EQ, 30-Aug-2019, 2732.70, 2744.95, 2748.00, 2685.10, 2733.00, 2715.20, 2716.13, 4221, 114.65, 1608, 2838, 67.24
TECHM, EQ, 30-Aug-2019, 691.15, 693.00, 700.70, 675.85, 696.00, 693.65, 685.56, 3067856, 21031.87, 77204, 1731106, 56.43
TECHNOE, EQ, 30-Aug-2019, 245.55, 246.00, 252.55, 245.55, 252.00, 252.35, 251.01, 4574, 11.48, 544, 2857, 62.46
TECHNOFAB, EQ, 30-Aug-2019, 11.60, 11.05, 11.05, 11.05, 11.05, 11.05, 11.05, 2525, 0.28, 26, 2525, 100.00
TEJASNET, EQ, 30-Aug-2019, 79.85, 81.25, 81.25, 78.00, 78.70, 78.65, 79.03, 31986, 25.28, 690, 22561, 70.53
TERASOFT, EQ, 30-Aug-2019, 28.80, 30.00, 30.00, 28.15, 28.50, 28.55, 28.80, 12987, 3.74, 160, 6125, 47.16
TEXINFRA, EQ, 30-Aug-2019, 34.85, 34.80, 35.50, 33.60, 34.25, 34.15, 34.57, 1083, 0.37, 27, 742, 68.51
TEXMOPIPES, EQ, 30-Aug-2019, 15.90, 15.75, 16.25, 15.65, 15.80, 16.00, 15.95, 22893, 3.65, 129, 11922, 52.08
TEXRAIL, EQ, 30-Aug-2019, 45.55, 45.25, 46.55, 45.10, 45.25, 45.40, 45.72, 57936, 26.49, 1239, 17534, 30.26
TFCILTD, EQ, 30-Aug-2019, 85.30, 85.95, 87.25, 83.75, 83.75, 84.05, 84.97, 228062, 193.79, 1885, 196134, 86.00
TFL, EQ, 30-Aug-2019, 4.10, 4.30, 4.30, 3.90, 4.30, 4.30, 4.24, 62917, 2.67, 49, 41952, 66.68
TGBHOTELS, EQ, 30-Aug-2019, 4.75, 4.55, 4.80, 4.55, 4.55, 4.55, 4.56, 7791, 0.36, 41, 6690, 85.87
THANGAMAYL, EQ, 30-Aug-2019, 293.10, 318.90, 319.00, 288.05, 299.85, 294.05, 295.73, 8533, 25.23, 286, 5438, 63.73
THEINVEST, EQ, 30-Aug-2019, 130.55, 130.00, 136.95, 130.00, 130.05, 130.05, 130.04, 1447, 1.88, 15, 1394, 96.34
THEMISMED, EQ, 30-Aug-2019, 166.05, 165.00, 170.00, 162.50, 170.00, 166.65, 165.46, 885, 1.46, 26, 634, 71.64
THERMAX, EQ, 30-Aug-2019, 1008.60, 1012.05, 1013.95, 991.10, 995.00, 994.40, 1000.23, 11373, 113.76, 1110, 7064, 62.11
THIRUSUGAR, BZ, 30-Aug-2019, 4.05, 3.95, 3.95, 3.85, 3.95, 3.95, 3.95, 583, 0.02, 6, -, -
THOMASCOOK, EQ, 30-Aug-2019, 133.80, 133.70, 144.80, 132.00, 142.00, 141.25, 137.12, 158240, 216.98, 3453, 81118, 51.26
THOMASCOTT, BE, 30-Aug-2019, 8.55, 8.15, 8.15, 8.15, 8.15, 8.15, 8.15, 1, 0.00, 1, -, -
THYROCARE, EQ, 30-Aug-2019, 463.50, 462.00, 467.95, 460.25, 460.40, 464.30, 463.30, 5003, 23.18, 1003, 1844, 36.86
TI, EQ, 30-Aug-2019, 12.60, 12.40, 12.90, 12.40, 12.45, 12.50, 12.57, 34627, 4.35, 88, 27446, 79.26
TIDEWATER, EQ, 30-Aug-2019, 4422.40, 4388.00, 4532.00, 4388.00, 4486.00, 4511.00, 4495.78, 808, 36.33, 354, 506, 62.62
TIIL, EQ, 30-Aug-2019, 314.15, 317.95, 338.00, 307.00, 335.00, 331.65, 323.09, 3144, 10.16, 240, 1786, 56.81
TIINDIA, EQ, 30-Aug-2019, 335.35, 331.00, 342.35, 331.00, 337.00, 337.90, 336.97, 319794, 1077.62, 1440, 313711, 98.10
TIJARIA, EQ, 30-Aug-2019, 7.90, 7.90, 8.55, 7.70, 8.15, 8.15, 7.99, 10078, 0.81, 77, 8100, 80.37
TIL, EQ, 30-Aug-2019, 182.75, 183.25, 183.75, 176.15, 183.75, 180.05, 178.84, 3344, 5.98, 214, 2284, 68.30
TIMESGTY, EQ, 30-Aug-2019, 28.80, 28.80, 31.45, 26.45, 31.10, 31.10, 30.11, 958, 0.29, 111, 571, 59.60
TIMETECHNO, EQ, 30-Aug-2019, 61.40, 61.50, 63.00, 60.00, 60.95, 60.75, 61.44, 136140, 83.65, 3955, 75181, 55.22
TIMKEN, EQ, 30-Aug-2019, 703.90, 709.50, 709.50, 690.00, 690.00, 691.50, 695.14, 13227, 91.95, 1732, 9294, 70.27
TINPLATE, EQ, 30-Aug-2019, 101.25, 102.20, 104.50, 101.10, 101.90, 102.60, 102.77, 220619, 226.72, 4284, 43056, 19.52
TIPSINDLTD, EQ, 30-Aug-2019, 58.75, 59.35, 59.55, 59.30, 59.30, 59.50, 59.46, 768, 0.46, 9, 434, 56.51
TIRUMALCHM, EQ, 30-Aug-2019, 58.15, 57.50, 59.30, 57.50, 59.00, 58.90, 58.63, 116909, 68.54, 1110, 59937, 51.27
TIRUPATIFL, SM, 30-Aug-2019, 41.60, 41.90, 42.10, 41.90, 42.10, 42.10, 42.00, 4000, 1.68, 2, 2000, 50.00
TITAN, EQ, 30-Aug-2019, 1101.80, 1107.05, 1113.00, 1095.00, 1103.60, 1105.10, 1103.15, 1454803, 16048.62, 93023, 612082, 42.07
TMRVL, BE, 30-Aug-2019, 12.60, 13.10, 13.10, 12.00, 12.40, 12.40, 12.17, 8558, 1.04, 45, -, -
TNPETRO, EQ, 30-Aug-2019, 31.70, 31.95, 32.85, 31.15, 31.95, 32.10, 31.88, 98048, 31.26, 1238, 70917, 72.33
TNPL, EQ, 30-Aug-2019, 190.40, 192.00, 194.15, 186.50, 186.50, 187.00, 188.34, 105053, 197.86, 1896, 73355, 69.83
TOKYOPLAST, EQ, 30-Aug-2019, 52.60, 51.85, 52.05, 51.80, 51.80, 51.80, 51.83, 213, 0.11, 25, 208, 97.65
TORNTPHARM, EQ, 30-Aug-2019, 1674.95, 1684.00, 1720.00, 1684.00, 1704.10, 1707.60, 1709.73, 427101, 7302.26, 15115, 39503, 9.25
TORNTPOWER, EQ, 30-Aug-2019, 276.95, 277.20, 281.90, 275.35, 278.00, 278.00, 278.32, 802298, 2232.92, 8268, 410723, 51.19
TPLPLASTEH, EQ, 30-Aug-2019, 101.95, 100.25, 104.40, 100.10, 102.10, 103.25, 102.40, 1874, 1.92, 73, 1278, 68.20
TREEHOUSE, EQ, 30-Aug-2019, 5.75, 5.75, 6.30, 5.75, 6.20, 6.15, 6.06, 113574, 6.88, 160, 70492, 62.07
TREJHARA, EQ, 30-Aug-2019, 16.15, 16.95, 16.95, 15.35, 16.75, 15.45, 16.78, 24667, 4.14, 80, 22663, 91.88
TRENT, EQ, 30-Aug-2019, 469.25, 471.00, 473.70, 465.80, 468.20, 469.25, 470.44, 103550, 487.14, 5108, 61714, 59.60
TRF, EQ, 30-Aug-2019, 84.50, 86.00, 88.35, 83.20, 84.80, 84.35, 85.53, 18764, 16.05, 619, 9021, 48.08
TRIDENT, EQ, 30-Aug-2019, 55.50, 55.70, 56.75, 55.15, 56.25, 56.35, 56.09, 196752, 110.36, 2338, 89465, 45.47
TRIGYN, EQ, 30-Aug-2019, 46.85, 47.75, 48.35, 46.15, 48.00, 47.75, 47.31, 16366, 7.74, 291, 9431, 57.63
TRIL, EQ, 30-Aug-2019, 7.60, 7.55, 7.95, 7.25, 7.25, 7.45, 7.48, 26638, 1.99, 135, 24451, 91.79
TRITURBINE, EQ, 30-Aug-2019, 100.35, 99.80, 101.80, 98.40, 98.90, 99.20, 99.70, 10807, 10.77, 353, 4921, 45.54
TRIVENI, EQ, 30-Aug-2019, 54.10, 54.10, 54.35, 52.10, 53.55, 53.45, 53.46, 184689, 98.74, 1733, 58965, 31.93
TTKHLTCARE, EQ, 30-Aug-2019, 467.75, 479.95, 479.95, 455.00, 465.30, 469.35, 464.42, 1137, 5.28, 243, 508, 44.68
TTKPRESTIG, EQ, 30-Aug-2019, 5771.35, 5780.00, 5890.00, 5730.00, 5745.00, 5737.85, 5794.76, 2349, 136.12, 940, 1118, 47.59
TTL, EQ, 30-Aug-2019, 36.05, 35.50, 37.25, 34.95, 36.55, 36.55, 36.35, 1859, 0.68, 136, 1023, 55.03
TTML, BE, 30-Aug-2019, 2.45, 2.45, 2.50, 2.40, 2.40, 2.45, 2.43, 185783, 4.51, 242, -, -
TV18BRDCST, EQ, 30-Aug-2019, 20.40, 20.15, 21.10, 20.15, 20.25, 20.40, 20.51, 1598909, 327.86, 4880, 768267, 48.05
TVSELECT, EQ, 30-Aug-2019, 117.00, 118.00, 121.95, 115.50, 118.00, 117.00, 117.82, 31060, 36.60, 1113, 11568, 37.24
TVSMOTOR, EQ, 30-Aug-2019, 354.20, 356.65, 359.50, 344.10, 352.40, 352.95, 350.79, 1603068, 5623.39, 23319, 335902, 20.95
TVSSRICHAK, EQ, 30-Aug-2019, 1771.70, 1784.00, 1818.00, 1775.00, 1805.00, 1795.15, 1790.57, 2374, 42.51, 479, 1723, 72.58
TVTODAY, EQ, 30-Aug-2019, 303.50, 303.50, 309.55, 301.00, 302.95, 303.60, 305.19, 17649, 53.86, 684, 8181, 46.35
TWL, EQ, 30-Aug-2019, 37.25, 37.50, 38.25, 36.40, 37.90, 37.55, 37.20, 213930, 79.58, 1228, 73120, 34.18
UBL, EQ, 30-Aug-2019, 1363.90, 1363.90, 1375.45, 1352.75, 1374.95, 1372.05, 1366.34, 156403, 2136.99, 10133, 14093, 9.01
UCALFUEL, EQ, 30-Aug-2019, 127.70, 127.30, 129.35, 127.05, 128.35, 127.95, 128.03, 5867, 7.51, 297, 4181, 71.26
UCL, SM, 30-Aug-2019, 38.05, 44.05, 44.05, 36.10, 40.05, 40.05, 40.07, 6000, 2.40, 3, 0, 0.00
UCOBANK, EQ, 30-Aug-2019, 14.80, 14.85, 17.10, 14.60, 15.90, 15.85, 15.41, 765413, 117.94, 2704, 261149, 34.12
UFLEX, EQ, 30-Aug-2019, 207.00, 207.95, 211.35, 205.00, 205.00, 205.25, 206.63, 35453, 73.26, 2649, 12019, 33.90
UFO, EQ, 30-Aug-2019, 149.45, 153.00, 153.00, 146.10, 149.00, 149.55, 149.20, 16901, 25.22, 812, 7873, 46.58
UGARSUGAR, EQ, 30-Aug-2019, 12.45, 12.10, 12.55, 12.10, 12.35, 12.40, 12.29, 27616, 3.40, 150, 16538, 59.89
UJAAS, EQ, 30-Aug-2019, 3.65, 3.70, 3.85, 3.45, 3.50, 3.45, 3.56, 370543, 13.19, 418, 260747, 70.37
UJJIVAN, EQ, 30-Aug-2019, 293.60, 291.80, 306.00, 285.75, 304.00, 304.10, 295.96, 5411315, 16015.14, 65760, 1340250, 24.77
ULTRACEMCO, EQ, 30-Aug-2019, 4073.90, 4095.00, 4118.00, 4016.05, 4044.90, 4052.25, 4053.04, 580571, 23530.78, 56066, 315344, 54.32
UMANGDAIRY, EQ, 30-Aug-2019, 44.10, 44.05, 44.45, 44.00, 44.05, 44.00, 44.02, 420, 0.18, 18, 405, 96.43
UNICHEMLAB, EQ, 30-Aug-2019, 168.40, 168.05, 174.95, 168.00, 173.40, 173.40, 171.60, 31658, 54.32, 1019, 13672, 43.19
UNIENTER, EQ, 30-Aug-2019, 66.05, 65.05, 67.50, 65.00, 67.50, 66.70, 66.33, 2551, 1.69, 75, 1671, 65.50
UNIINFO, SM, 30-Aug-2019, 21.90, 22.00, 22.00, 20.50, 20.75, 20.75, 21.02, 12000, 2.52, 6, 0, 0.00
UNIONBANK, EQ, 30-Aug-2019, 59.65, 60.00, 60.40, 57.60, 58.70, 58.85, 58.74, 14455985, 8491.26, 33387, 2531894, 17.51
UNIPLY, BE, 30-Aug-2019, 55.70, 57.00, 58.00, 54.05, 56.00, 57.35, 56.75, 30344, 17.22, 96, -, -
UNITECH, EQ, 30-Aug-2019, 0.70, 0.70, 0.75, 0.65, 0.65, 0.70, 0.68, 4401887, 29.99, 980, 2882691, 65.49
UNITEDBNK, EQ, 30-Aug-2019, 9.45, 9.50, 10.65, 9.45, 10.40, 10.35, 10.06, 1320930, 132.86, 2429, 697222, 52.78
UNITEDTEA, EQ, 30-Aug-2019, 232.10, 248.60, 257.00, 240.20, 251.95, 247.35, 249.41, 332, 0.83, 35, 97, 29.22
UNITY, BZ, 30-Aug-2019, 0.40, 0.35, 0.45, 0.35, 0.40, 0.40, 0.35, 993, 0.00, 7, -, -
UNIVASTU, SM, 30-Aug-2019, 80.00, 78.10, 78.10, 78.10, 78.10, 78.10, 78.10, 6000, 4.69, 2, 6000, 100.00
UNIVCABLES, EQ, 30-Aug-2019, 141.90, 143.05, 153.40, 143.05, 146.85, 146.35, 145.61, 37670, 54.85, 1108, 17325, 45.99
UPL, EQ, 30-Aug-2019, 558.35, 559.00, 565.25, 547.15, 563.00, 563.20, 557.36, 3216244, 17925.94, 70203, 886172, 27.55
URJA, BE, 30-Aug-2019, 2.10, 2.15, 2.15, 2.10, 2.15, 2.15, 2.12, 342171, 7.25, 497, -, -
USHAMART, EQ, 30-Aug-2019, 27.05, 27.00, 28.00, 26.70, 27.60, 27.70, 27.42, 1252003, 343.24, 1210, 1029333, 82.21
UTIFEFRGR4, MF, 30-Aug-2019, 8.22, 8.05, 8.05, 8.05, 8.05, 8.05, 8.05, 500, 0.04, 1, 500, 100.00
UTINEXT50, EQ, 30-Aug-2019, 264.05, 270.00, 273.00, 260.00, 264.00, 264.00, 266.90, 169, 0.45, 16, 111, 65.68
UTINIFTETF, EQ, 30-Aug-2019, 1162.00, 1186.00, 1246.00, 1152.80, 1162.40, 1162.40, 1156.30, 1191, 13.77, 36, 1179, 98.99
UTISENSETF, EQ, 30-Aug-2019, 394.00, 395.00, 396.89, 390.50, 396.00, 396.00, 392.16, 1012, 3.97, 9, 555, 54.84
UTISXN50, EQ, 30-Aug-2019, 295.00, 306.00, 336.00, 306.00, 310.00, 310.00, 321.75, 105, 0.34, 24, 55, 52.38
UTTAMSTL, EQ, 30-Aug-2019, 7.60, 7.70, 7.75, 7.35, 7.35, 7.45, 7.55, 25990, 1.96, 129, 18155, 69.85
UTTAMSUGAR, EQ, 30-Aug-2019, 107.20, 106.70, 108.90, 105.00, 105.65, 106.70, 106.95, 68968, 73.76, 1106, 15653, 22.70
UVSL, BE, 30-Aug-2019, 0.05, 0.05, 0.10, 0.05, 0.05, 0.05, 0.06, 14320395, 8.58, 625, -, -
V2RETAIL, EQ, 30-Aug-2019, 114.35, 117.90, 118.00, 113.05, 115.00, 115.45, 115.61, 24508, 28.33, 609, 11291, 46.07
VADILALIND, EQ, 30-Aug-2019, 664.15, 664.55, 698.00, 664.55, 686.00, 686.20, 684.38, 48900, 334.66, 2691, 20845, 42.63
VAIBHAVGBL, EQ, 30-Aug-2019, 848.75, 854.35, 868.05, 848.00, 848.00, 849.90, 853.10, 3916, 33.41, 260, 2424, 61.90
VAISHALI, SM, 30-Aug-2019, 46.00, 47.00, 47.00, 46.00, 46.00, 46.00, 46.75, 6400, 2.99, 4, 6400, 100.00
VAKRANGEE, EQ, 30-Aug-2019, 30.20, 30.30, 31.10, 30.30, 30.90, 30.85, 30.74, 1983373, 609.66, 4224, 886831, 44.71
VARDHACRLC, EQ, 30-Aug-2019, 37.45, 37.40, 37.55, 36.30, 37.35, 37.05, 36.99, 14107, 5.22, 134, 11871, 84.15
VARDMNPOLY, BE, 30-Aug-2019, 2.90, 2.90, 2.90, 2.80, 2.90, 2.90, 2.87, 785, 0.02, 11, -, -
VARROC, EQ, 30-Aug-2019, 433.80, 432.00, 446.00, 432.00, 444.00, 440.90, 438.17, 10028, 43.94, 844, 4323, 43.11
VASCONEQ, EQ, 30-Aug-2019, 10.50, 10.80, 10.90, 10.35, 10.75, 10.55, 10.53, 83199, 8.76, 369, 55951, 67.25
VASWANI, EQ, 30-Aug-2019, 6.40, 6.40, 6.95, 6.35, 6.50, 6.85, 6.79, 15930, 1.08, 46, 7000, 43.94
VBL, EQ, 30-Aug-2019, 650.10, 652.00, 652.00, 632.00, 640.00, 646.25, 645.81, 515961, 3332.15, 3139, 406927, 78.87
VEDL, EQ, 30-Aug-2019, 135.75, 137.65, 140.60, 135.00, 140.20, 139.15, 138.82, 20341975, 28239.50, 104284, 6059270, 29.79
VENKEYS, EQ, 30-Aug-2019, 1357.50, 1370.10, 1464.90, 1360.25, 1427.70, 1427.60, 1422.09, 256139, 3642.52, 22533, 42082, 16.43
VENUSREM, EQ, 30-Aug-2019, 22.00, 22.20, 22.65, 21.45, 21.55, 21.95, 21.94, 17565, 3.85, 295, 11884, 67.66
VERTOZ, SM, 30-Aug-2019, 165.50, 168.00, 168.00, 166.50, 166.50, 166.50, 167.17, 3600, 6.02, 3, 0, 0.00
VESUVIUS, EQ, 30-Aug-2019, 973.60, 986.10, 986.10, 950.10, 960.00, 969.35, 971.14, 1742, 16.92, 841, 1165, 66.88
VETO, EQ, 30-Aug-2019, 50.80, 51.50, 51.50, 50.00, 50.90, 50.60, 50.60, 2360, 1.19, 59, 1214, 51.44
VGUARD, EQ, 30-Aug-2019, 229.00, 230.60, 232.60, 227.20, 231.00, 232.10, 231.12, 172748, 399.25, 7889, 113324, 65.60
VHL, EQ, 30-Aug-2019, 1477.45, 1477.85, 1596.95, 1475.00, 1529.00, 1494.05, 1483.27, 304, 4.51, 44, 254, 83.55
VICEROY, BE, 30-Aug-2019, 1.20, 1.20, 1.25, 1.15, 1.25, 1.25, 1.20, 9435, 0.11, 42, -, -
VIDEOIND, BZ, 30-Aug-2019, 1.30, 1.35, 1.35, 1.25, 1.35, 1.30, 1.31, 42267, 0.55, 70, -, -
VIDHIING, EQ, 30-Aug-2019, 60.50, 61.10, 63.30, 57.65, 59.20, 58.80, 59.93, 28937, 17.34, 601, 16396, 56.66
VIJIFIN, EQ, 30-Aug-2019, 0.45, 0.45, 0.45, 0.40, 0.45, 0.45, 0.45, 31186, 0.14, 22, 30496, 97.79
VIKASECO, EQ, 30-Aug-2019, 3.75, 3.85, 3.90, 3.60, 3.90, 3.85, 3.82, 434112, 16.60, 399, 343527, 79.13
VIKASMCORP, EQ, 30-Aug-2019, 2.95, 3.10, 3.25, 2.70, 2.80, 2.85, 2.85, 484253, 13.82, 366, 258980, 53.48
VIKASPROP, EQ, 30-Aug-2019, 4.10, 4.05, 4.05, 4.05, 4.05, 4.05, 4.05, 4186, 0.17, 18, 4186, 100.00
VIKASWSP, EQ, 30-Aug-2019, 11.85, 11.65, 11.65, 11.65, 11.65, 11.65, 11.65, 44996, 5.24, 47, 40933, 90.97
VIMALOIL, BE, 30-Aug-2019, 7.00, 7.00, 7.00, 7.00, 7.00, 7.00, 7.00, 3, 0.00, 2, -, -
VIMTALABS, EQ, 30-Aug-2019, 92.15, 95.00, 97.75, 89.55, 95.00, 95.85, 94.80, 29724, 28.18, 721, 23169, 77.95
VINATIORGA, EQ, 30-Aug-2019, 2186.45, 2176.00, 2200.00, 2087.05, 2115.00, 2119.45, 2127.65, 32174, 684.55, 5399, 15632, 48.59
VINDHYATEL, EQ, 30-Aug-2019, 800.55, 812.85, 818.95, 799.00, 807.90, 805.05, 809.76, 3245, 26.28, 252, 2279, 70.23
